Order ID,Product,Quantity Ordered,Price Each,Order Date,Street Address,City,State
278863,Bose SoundSport Headphones,1,99.99,2022-08-13 17:21:00,533 9th St,Atlanta,GA
278867,AAA Batteries (4-pack),8,2.99,2022-08-27 05:16:00,467 Cherry St,Seattle,WA
278869,USB-C Charging Cable,1,11.95,2022-08-06 06:28:00,287 South St,Atlanta,GA
278881,iPhone,1,800.0,2022-08-14 14:58:00,970 Main St,Portland,OR
278881,Lightning Charging Cable,1,14.95,2022-08-14 14:58:00,970 Main St,Portland,OR
278886,Google Phone,1,600.0,2022-08-31 11:53:00,741 Hickory St,New York City,NY
278886,Wired Headphones,2,11.99,2022-08-31 11:53:00,741 Hickory St,New York City,NY
278894,Wired Headphones,1,11.99,2022-08-25 10:34:00,547 10th St,Atlanta,GA
278905,Lightning Charging Cable,1,14.95,2022-08-07 22:34:00,311 Wilson St,Boston,MA
278906,Bose SoundSport Headphones,1,99.99,2022-08-31 15:02:00,603 7th St,Austin,TX
278907,20in Monitor,1,109.99,2022-08-27 16:06:00,119 South St,Portland,ME
278911,Wired Headphones,1,11.99,2022-08-16 18:51:00,832 Lincoln St,Seattle,WA
278916,Bose SoundSport Headphones,1,99.99,2022-08-04 17:01:00,787 Lakeview St,San Francisco,CA
278931,USB-C Charging Cable,2,11.95,2022-08-08 23:10:00,447 Spruce St,Seattle,WA
278933,27in 4K Gaming Monitor,1,389.99,2022-08-28 11:05:00,149 12th St,Dallas,TX
278945,27in 4K Gaming Monitor,1,389.99,2022-08-19 12:46:00,265 Lake St,Atlanta,GA
278946,USB-C Charging Cable,1,11.95,2022-08-09 16:07:00,698 Madison St,Portland,OR
278946,20in Monitor,1,109.99,2022-08-09 16:07:00,698 Madison St,Portland,OR
278954,Bose SoundSport Headphones,1,99.99,2022-08-04 10:42:00,879 Spruce St,San Francisco,CA
278960,20in Monitor,1,109.99,2022-08-28 15:43:00,897 Forest St,Atlanta,GA
278961,iPhone,1,800.0,2022-08-19 12:47:00,696 6th St,Los Angeles,CA
278961,Lightning Charging Cable,2,14.95,2022-08-19 12:47:00,696 6th St,Los Angeles,CA
278961,Wired Headphones,1,11.99,2022-08-19 12:47:00,696 6th St,Los Angeles,CA
278964,AAA Batteries (4-pack),1,2.99,2022-08-12 14:01:00,884 5th St,Boston,MA
278968,Bose SoundSport Headphones,1,99.99,2022-08-22 12:36:00,78 Ridge St,Los Angeles,CA
278974,27in FHD Monitor,1,149.99,2022-08-05 19:14:00,664 Hill St,San Francisco,CA
278981,Lightning Charging Cable,2,14.95,2022-08-09 17:17:00,858 Cherry St,Austin,TX
278986,Apple Airpods Headphones,1,150.0,2022-08-08 18:01:00,738 Maple St,Portland,ME
278990,AA Batteries (4-pack),4,3.84,2022-08-25 23:08:00,544 West St,Austin,TX
278994,Wired Headphones,2,11.99,2022-08-07 16:45:00,217 Highland St,Atlanta,GA
278999,Apple Airpods Headphones,1,150.0,2022-08-28 20:24:00,538 8th St,Los Angeles,CA
279001,AA Batteries (4-pack),2,3.84,2022-08-25 21:37:00,833 Hickory St,Boston,MA
279002,Lightning Charging Cable,1,14.95,2022-08-31 12:10:00,417 Cherry St,Portland,ME
279012,27in FHD Monitor,1,149.99,2022-08-02 10:32:00,702 Willow St,Austin,TX
279015,Wired Headphones,2,11.99,2022-08-25 10:49:00,729 Center St,Los Angeles,CA
279024,USB-C Charging Cable,2,11.95,2022-08-04 22:38:00,451 Pine St,Boston,MA
279030,ThinkPad Laptop,1,999.99,2022-08-13 21:18:00,782 5th St,Portland,OR
279036,USB-C Charging Cable,1,11.95,2022-08-30 12:11:00,383 Cedar St,San Francisco,CA
279038,Apple Airpods Headphones,1,150.0,2022-08-24 16:29:00,39 Lake St,Atlanta,GA
279048,Lightning Charging Cable,2,14.95,2022-08-17 20:19:00,584 14th St,Atlanta,GA
279052,Macbook Pro Laptop,1,1700.0,2022-08-31 14:06:00,559 Adams St,Atlanta,GA
279054,AAA Batteries (4-pack),2,2.99,2022-08-22 19:21:00,968 Madison St,Dallas,TX
279058,USB-C Charging Cable,2,11.95,2022-08-27 19:36:00,710 5th St,Boston,MA
279060,AA Batteries (4-pack),2,3.84,2022-08-03 21:27:00,255 7th St,San Francisco,CA
279067,Bose SoundSport Headphones,1,99.99,2022-08-30 16:33:00,708 Maple St,Seattle,WA
279071,Wired Headphones,2,11.99,2022-08-15 16:23:00,336 Cherry St,Portland,ME
279075,Lightning Charging Cable,2,14.95,2022-08-07 09:36:00,317 8th St,San Francisco,CA
279077,Bose SoundSport Headphones,1,99.99,2022-08-13 00:10:00,587 Madison St,Atlanta,GA
279080,Google Phone,1,600.0,2022-08-24 08:55:00,953 River St,Los Angeles,CA
279080,USB-C Charging Cable,2,11.95,2022-08-24 08:55:00,953 River St,Los Angeles,CA
279086,Macbook Pro Laptop,1,1700.0,2022-08-04 18:20:00,324 1st St,Portland,OR
279088,iPhone,1,800.0,2022-08-13 21:31:00,605 Lakeview St,Seattle,WA
279088,Wired Headphones,2,11.99,2022-08-13 21:31:00,605 Lakeview St,Seattle,WA
279096,AA Batteries (4-pack),4,3.84,2022-08-12 13:34:00,971 7th St,Portland,OR
279098,Google Phone,1,600.0,2022-08-06 21:21:00,709 Washington St,San Francisco,CA
279099,Bose SoundSport Headphones,1,99.99,2022-08-01 10:31:00,759 Park St,New York City,NY
279107,AA Batteries (4-pack),4,3.84,2022-08-17 14:56:00,42 Park St,Los Angeles,CA
279112,Bose SoundSport Headphones,1,99.99,2022-08-01 22:35:00,663 Jefferson St,Dallas,TX
279115,iPhone,1,800.0,2022-08-17 07:26:00,472 Jefferson St,Portland,ME
279117,Apple Airpods Headphones,1,150.0,2022-08-22 19:02:00,623 Lake St,Seattle,WA
279130,USB-C Charging Cable,1,11.95,2022-08-15 09:23:00,913 7th St,Austin,TX
279140,USB-C Charging Cable,1,11.95,2022-08-18 21:15:00,800 Lakeview St,San Francisco,CA
279143,iPhone,1,800.0,2022-08-13 15:22:00,913 Lake St,San Francisco,CA
279143,Apple Airpods Headphones,1,150.0,2022-08-13 15:22:00,913 Lake St,San Francisco,CA
279144,AAA Batteries (4-pack),2,2.99,2022-08-08 20:14:00,578 Willow St,Seattle,WA
279146,AAA Batteries (4-pack),2,2.99,2022-08-11 10:01:00,503 Forest St,Seattle,WA
279166,AA Batteries (4-pack),2,3.84,2022-08-18 18:35:00,542 4th St,Los Angeles,CA
279171,Wired Headphones,2,11.99,2022-08-31 19:07:00,586 Washington St,Seattle,WA
279174,AAA Batteries (4-pack),2,2.99,2022-08-04 14:01:00,38 Madison St,Seattle,WA
279179,AAA Batteries (4-pack),4,2.99,2022-08-12 20:46:00,214 Sunset St,Dallas,TX
279184,AA Batteries (4-pack),4,3.84,2022-08-05 13:42:00,275 Cedar St,Dallas,TX
279185,Macbook Pro Laptop,1,1700.0,2022-08-13 20:27:00,487 10th St,San Francisco,CA
279186,Apple Airpods Headphones,1,150.0,2022-08-21 11:44:00,979 Spruce St,Los Angeles,CA
279188,USB-C Charging Cable,1,11.95,2022-08-04 23:47:00,722 11th St,Los Angeles,CA
279203,Wired Headphones,2,11.99,2022-08-07 14:38:00,826 Lakeview St,Seattle,WA
279205,Bose SoundSport Headphones,1,99.99,2022-08-16 18:26:00,165 Lincoln St,Dallas,TX
279215,USB-C Charging Cable,2,11.95,2022-08-25 16:52:00,276 Lake St,Atlanta,GA
279219,Vareebadd Phone,1,400.0,2022-08-24 10:01:00,519 Johnson St,Seattle,WA
279220,AAA Batteries (4-pack),1,2.99,2022-08-11 08:48:00,606 Meadow St,Austin,TX
279224,Apple Airpods Headphones,1,150.0,2022-08-11 00:07:00,319 Madison St,Atlanta,GA
279233,AA Batteries (4-pack),2,3.84,2022-08-28 19:34:00,734 Johnson St,Los Angeles,CA
279235,iPhone,1,800.0,2022-08-27 09:04:00,200 4th St,San Francisco,CA
279237,AA Batteries (4-pack),4,3.84,2022-08-14 19:29:00,803 Madison St,San Francisco,CA
279246,USB-C Charging Cable,2,11.95,2022-08-12 10:10:00,382 Church St,San Francisco,CA
279248,Flatscreen TV,1,300.0,2022-08-30 12:17:00,602 Lake St,Boston,MA
279249,USB-C Charging Cable,1,11.95,2022-08-20 15:38:00,504 5th St,San Francisco,CA
279257,27in 4K Gaming Monitor,1,389.99,2022-08-21 11:38:00,716 5th St,San Francisco,CA
279260,Wired Headphones,1,11.99,2022-08-22 16:28:00,850 Washington St,Los Angeles,CA
279262,Lightning Charging Cable,1,14.95,2022-08-25 23:00:00,299 Center St,New York City,NY
279264,iPhone,1,800.0,2022-08-31 21:35:00,272 11th St,Los Angeles,CA
279264,Lightning Charging Cable,1,14.95,2022-08-31 21:35:00,272 11th St,Los Angeles,CA
279264,Wired Headphones,2,11.99,2022-08-31 21:35:00,272 11th St,Los Angeles,CA
279264,Macbook Pro Laptop,1,1700.0,2022-08-31 21:35:00,272 11th St,Los Angeles,CA
279275,Lightning Charging Cable,2,14.95,2022-08-04 22:04:00,665 River St,Seattle,WA
279279,Google Phone,1,600.0,2022-08-11 13:36:00,37 Hickory St,Boston,MA
279280,LG Washing Machine,1,600.0,2022-08-11 09:34:00,27 Washington St,Portland,ME
279304,AA Batteries (4-pack),8,3.84,2022-08-24 21:57:00,206 Pine St,Atlanta,GA
279315,20in Monitor,1,109.99,2022-08-09 10:27:00,301 4th St,Boston,MA
279319,AA Batteries (4-pack),4,3.84,2022-08-19 07:29:00,271 1st St,Los Angeles,CA
279323,Google Phone,1,600.0,2022-08-28 23:27:00,495 Johnson St,San Francisco,CA
279325,AAA Batteries (4-pack),2,2.99,2022-08-04 10:54:00,809 7th St,Portland,ME
279336,AA Batteries (4-pack),4,3.84,2022-08-25 11:24:00,430 Jefferson St,Los Angeles,CA
279348,Apple Airpods Headphones,1,150.0,2022-08-12 20:28:00,631 Maple St,Atlanta,GA
279364,Lightning Charging Cable,2,14.95,2022-08-11 17:02:00,360 Main St,New York City,NY
279372,USB-C Charging Cable,2,11.95,2022-08-15 07:34:00,594 7th St,Boston,MA
279373,27in FHD Monitor,1,149.99,2022-08-12 22:13:00,621 13th St,Portland,ME
279375,Bose SoundSport Headphones,1,99.99,2022-08-21 23:59:00,404 Adams St,Seattle,WA
279381,Vareebadd Phone,1,400.0,2022-08-08 16:34:00,273 4th St,Seattle,WA
279384,LG Washing Machine,1,600.0,2022-08-07 10:14:00,883 Madison St,New York City,NY
279398,Lightning Charging Cable,2,14.95,2022-08-06 10:08:00,464 Forest St,Austin,TX
279401,USB-C Charging Cable,1,11.95,2022-08-09 14:33:00,63 11th St,Seattle,WA
279403,AA Batteries (4-pack),2,3.84,2022-08-09 15:08:00,835 14th St,Boston,MA
279406,34in Ultrawide Monitor,1,379.99,2022-08-24 20:23:00,364 River St,Seattle,WA
279407,AA Batteries (4-pack),4,3.84,2022-08-27 21:24:00,164 Spruce St,Portland,ME
279414,Flatscreen TV,1,300.0,2022-08-17 21:17:00,806 Chestnut St,New York City,NY
279432,Macbook Pro Laptop,1,1700.0,2022-08-06 12:58:00,659 Chestnut St,San Francisco,CA
279435,USB-C Charging Cable,2,11.95,2022-08-16 11:46:00,128 Park St,Seattle,WA
279447,AAA Batteries (4-pack),4,2.99,2022-08-02 15:35:00,586 8th St,Portland,ME
279460,20in Monitor,1,109.99,2022-08-02 20:21:00,597 Willow St,San Francisco,CA
279461,Apple Airpods Headphones,1,150.0,2022-08-31 17:56:00,292 7th St,Seattle,WA
279495,AAA Batteries (4-pack),1,2.99,2022-08-27 23:29:00,491 2nd St,Seattle,WA
279506,ThinkPad Laptop,1,999.99,2022-08-12 17:26:00,528 Cherry St,Seattle,WA
279507,Bose SoundSport Headphones,1,99.99,2022-08-29 20:49:00,684 Hickory St,Los Angeles,CA
279507,Bose SoundSport Headphones,1,99.99,2022-08-29 20:49:00,684 Hickory St,Los Angeles,CA
279512,27in FHD Monitor,1,149.99,2022-08-12 13:17:00,985 13th St,Boston,MA
279520,Wired Headphones,2,11.99,2022-08-12 19:23:00,558 Lincoln St,San Francisco,CA
279520,Wired Headphones,2,11.99,2022-08-12 19:23:00,558 Lincoln St,San Francisco,CA
279525,Macbook Pro Laptop,1,1700.0,2022-08-20 20:48:00,956 Lakeview St,San Francisco,CA
279537,AA Batteries (4-pack),2,3.84,2022-08-20 09:00:00,161 Cedar St,Atlanta,GA
279539,Apple Airpods Headphones,1,150.0,2022-08-30 22:48:00,730 River St,San Francisco,CA
279548,USB-C Charging Cable,1,11.95,2022-08-17 13:14:00,2 Center St,Seattle,WA
279553,iPhone,1,800.0,2022-08-28 22:39:00,171 Main St,Los Angeles,CA
279554,Wired Headphones,4,11.99,2022-08-20 13:47:00,291 West St,San Francisco,CA
279562,AAA Batteries (4-pack),2,2.99,2022-08-24 23:47:00,380 Elm St,Portland,ME
279569,Lightning Charging Cable,1,14.95,2022-08-12 14:20:00,463 Jefferson St,Portland,ME
279574,Flatscreen TV,1,300.0,2022-08-21 06:24:00,456 Dogwood St,San Francisco,CA
279583,AAA Batteries (4-pack),2,2.99,2022-08-20 18:48:00,93 6th St,Los Angeles,CA
279585,Apple Airpods Headphones,1,150.0,2022-08-13 17:39:00,730 North St,Dallas,TX
279590,USB-C Charging Cable,2,11.95,2022-08-29 21:39:00,406 9th St,Boston,MA
279599,27in FHD Monitor,1,149.99,2022-08-06 23:00:00,695 Ridge St,Seattle,WA
279606,ThinkPad Laptop,1,999.99,2022-08-21 15:27:00,46 West St,Dallas,TX
279609,iPhone,1,800.0,2022-08-11 08:26:00,75 13th St,Seattle,WA
279617,USB-C Charging Cable,2,11.95,2022-08-29 13:03:00,156 Pine St,Dallas,TX
279637,USB-C Charging Cable,2,11.95,2022-08-06 15:01:00,306 Willow St,Seattle,WA
279642,AAA Batteries (4-pack),4,2.99,2022-09-30 14:48:00,869 10th St,Dallas,TX
279656,Bose SoundSport Headphones,1,99.99,2022-09-16 15:41:00,934 Madison St,Boston,MA
279668,USB-C Charging Cable,1,11.95,2022-09-12 13:15:00,900 10th St,Los Angeles,CA
279671,Lightning Charging Cable,2,14.95,2022-09-21 11:28:00,943 West St,San Francisco,CA
279681,AAA Batteries (4-pack),4,2.99,2022-09-13 23:08:00,279 2nd St,Seattle,WA
279688,Wired Headphones,1,11.99,2022-09-04 11:47:00,562 Park St,Seattle,WA
279699,Wired Headphones,2,11.99,2022-09-12 09:28:00,938 2nd St,Los Angeles,CA
279711,Bose SoundSport Headphones,1,99.99,2022-09-27 14:17:00,393 Madison St,San Francisco,CA
279718,AAA Batteries (4-pack),12,2.99,2022-09-20 11:29:00,26 Hickory St,Seattle,WA
279721,Apple Airpods Headphones,1,150.0,2022-09-19 14:42:00,598 Hickory St,Los Angeles,CA
279723,Lightning Charging Cable,1,14.95,2022-09-17 23:55:00,231 Ridge St,Dallas,TX
279742,USB-C Charging Cable,1,11.95,2022-09-14 09:18:00,157 Johnson St,Portland,ME
279775,USB-C Charging Cable,1,11.95,2022-09-15 22:42:00,984 Forest St,Portland,ME
279801,Apple Airpods Headphones,1,150.0,2022-09-17 16:02:00,269 13th St,San Francisco,CA
279801,Wired Headphones,2,11.99,2022-09-17 16:02:00,269 13th St,San Francisco,CA
279807,Google Phone,1,600.0,2022-09-29 11:30:00,510 Lake St,Seattle,WA
279807,Wired Headphones,2,11.99,2022-09-29 11:30:00,510 Lake St,Seattle,WA
279811,AAA Batteries (4-pack),2,2.99,2022-09-05 14:59:00,290 Forest St,Seattle,WA
279813,Lightning Charging Cable,1,14.95,2022-09-12 00:29:00,414 North St,Portland,OR
279814,Lightning Charging Cable,2,14.95,2022-09-17 12:57:00,216 Lincoln St,Los Angeles,CA
279818,USB-C Charging Cable,2,11.95,2022-09-11 05:14:00,478 Cedar St,Austin,TX
279835,Lightning Charging Cable,1,14.95,2022-09-05 19:56:00,823 Washington St,Portland,ME
279860,34in Ultrawide Monitor,1,379.99,2022-09-08 12:50:00,726 North St,San Francisco,CA
279873,USB-C Charging Cable,2,11.95,2022-09-05 17:01:00,416 14th St,Portland,ME
279883,Flatscreen TV,1,300.0,2022-09-15 07:26:00,548 1st St,San Francisco,CA
279888,Wired Headphones,1,11.99,2022-09-09 08:20:00,195 Pine St,Seattle,WA
279890,20in Monitor,1,109.99,2022-09-06 09:19:00,668 Church St,Austin,TX
279899,Wired Headphones,2,11.99,2022-09-02 12:49:00,502 1st St,San Francisco,CA
279901,USB-C Charging Cable,2,11.95,2022-09-03 15:33:00,227 Wilson St,New York City,NY
279902,Macbook Pro Laptop,1,1700.0,2022-09-26 15:57:00,465 Hickory St,Seattle,WA
279906,USB-C Charging Cable,2,11.95,2022-09-24 00:16:00,698 Pine St,San Francisco,CA
279907,AA Batteries (4-pack),4,3.84,2022-09-06 20:23:00,861 Hill St,New York City,NY
279910,Wired Headphones,2,11.99,2022-09-10 01:07:00,217 Church St,San Francisco,CA
279914,Bose SoundSport Headphones,1,99.99,2022-09-04 02:13:00,141 Dogwood St,New York City,NY
279919,27in FHD Monitor,1,149.99,2022-09-28 13:15:00,144 5th St,Seattle,WA
279921,Lightning Charging Cable,1,14.95,2022-09-13 09:32:00,53 Highland St,Atlanta,GA
279923,USB-C Charging Cable,1,11.95,2022-09-09 12:07:00,392 Jefferson St,Seattle,WA
279926,Wired Headphones,1,11.99,2022-09-19 23:03:00,883 5th St,Portland,ME
279927,27in FHD Monitor,1,149.99,2022-09-13 13:37:00,721 Jackson St,Dallas,TX
279935,Wired Headphones,1,11.99,2022-09-12 20:01:00,30 Pine St,San Francisco,CA
279948,AA Batteries (4-pack),4,3.84,2022-09-11 18:11:00,384 14th St,Dallas,TX
279950,Lightning Charging Cable,1,14.95,2022-09-06 15:49:00,923 2nd St,San Francisco,CA
279952,AA Batteries (4-pack),4,3.84,2022-09-05 09:30:00,638 Adams St,Boston,MA
279955,Lightning Charging Cable,1,14.95,2022-09-10 12:23:00,168 4th St,Boston,MA
279959,27in FHD Monitor,1,149.99,2022-09-06 09:50:00,333 Church St,Seattle,WA
279961,Lightning Charging Cable,1,14.95,2022-09-16 11:10:00,28 West St,Seattle,WA
279962,34in Ultrawide Monitor,1,379.99,2022-09-15 13:28:00,692 Center St,Portland,ME
279971,Lightning Charging Cable,2,14.95,2022-09-22 16:09:00,176 North St,Seattle,WA
279979,27in FHD Monitor,1,149.99,2022-09-01 21:07:00,530 Lincoln St,Los Angeles,CA
279985,USB-C Charging Cable,2,11.95,2022-09-15 09:45:00,140 Park St,Portland,ME
279994,Google Phone,1,600.0,2022-09-26 06:03:00,605 West St,Dallas,TX
279995,Apple Airpods Headphones,1,150.0,2022-09-03 03:46:00,326 River St,Boston,MA
279996,27in FHD Monitor,1,149.99,2022-09-08 15:54:00,456 Willow St,Portland,OR
279998,27in 4K Gaming Monitor,1,389.99,2022-09-07 16:10:00,278 Willow St,San Francisco,CA
280006,Apple Airpods Headphones,1,150.0,2022-09-21 10:48:00,249 Walnut St,Los Angeles,CA
280014,Bose SoundSport Headphones,1,99.99,2022-09-19 10:46:00,20 8th St,Portland,ME
280017,USB-C Charging Cable,1,11.95,2022-09-04 19:12:00,386 Meadow St,Los Angeles,CA
280020,USB-C Charging Cable,1,11.95,2022-09-02 11:33:00,222 Spruce St,Seattle,WA
280025,27in 4K Gaming Monitor,1,389.99,2022-09-30 11:35:00,942 Walnut St,Portland,ME
280027,AAA Batteries (4-pack),2,2.99,2022-09-15 18:46:00,661 Forest St,Atlanta,GA
280035,Lightning Charging Cable,2,14.95,2022-09-07 11:16:00,319 Forest St,Atlanta,GA
280040,AA Batteries (4-pack),2,3.84,2022-09-14 10:00:00,720 Center St,Portland,ME
280051,iPhone,1,800.0,2022-09-22 14:13:00,739 4th St,Los Angeles,CA
280051,Lightning Charging Cable,2,14.95,2022-09-22 14:13:00,739 4th St,Los Angeles,CA
280054,34in Ultrawide Monitor,1,379.99,2022-09-13 14:27:00,984 Ridge St,San Francisco,CA
280057,USB-C Charging Cable,1,11.95,2022-09-05 09:46:00,794 Chestnut St,Dallas,TX
280062,USB-C Charging Cable,1,11.95,2022-09-25 10:35:00,655 Church St,San Francisco,CA
280069,27in FHD Monitor,1,149.99,2022-09-25 02:38:00,977 Maple St,Atlanta,GA
280069,Wired Headphones,1,11.99,2022-09-25 02:38:00,977 Maple St,Atlanta,GA
280070,Wired Headphones,1,11.99,2022-09-29 05:08:00,734 10th St,Dallas,TX
280082,AAA Batteries (4-pack),4,2.99,2022-09-07 11:09:00,901 River St,Seattle,WA
280084,AAA Batteries (4-pack),1,2.99,2022-09-12 13:15:00,279 Wilson St,Portland,ME
280087,Apple Airpods Headphones,1,150.0,2022-09-09 07:38:00,625 10th St,Dallas,TX
280092,Apple Airpods Headphones,1,150.0,2022-09-18 21:28:00,269 Walnut St,Los Angeles,CA
280123,AAA Batteries (4-pack),2,2.99,2022-09-17 19:29:00,674 11th St,Los Angeles,CA
280125,Wired Headphones,1,11.99,2022-09-18 04:06:00,930 Lincoln St,Austin,TX
280127,Lightning Charging Cable,1,14.95,2022-09-03 18:07:00,457 Johnson St,Seattle,WA
280128,Bose SoundSport Headphones,1,99.99,2022-09-17 08:32:00,872 Meadow St,Dallas,TX
280129,AAA Batteries (4-pack),4,2.99,2022-09-23 12:49:00,221 Ridge St,San Francisco,CA
280132,USB-C Charging Cable,1,11.95,2022-09-13 01:42:00,936 14th St,Los Angeles,CA
280134,LG Dryer,1,600.0,2022-09-04 11:47:00,339 Lincoln St,Los Angeles,CA
280140,AA Batteries (4-pack),4,3.84,2022-09-13 18:56:00,923 Park St,Portland,OR
280156,Lightning Charging Cable,1,14.95,2022-09-28 19:01:00,15 Johnson St,Seattle,WA
280157,AAA Batteries (4-pack),4,2.99,2022-09-25 08:17:00,425 Spruce St,Boston,MA
280162,AAA Batteries (4-pack),2,2.99,2022-09-05 10:33:00,912 4th St,Portland,ME
280171,iPhone,1,800.0,2022-09-18 10:08:00,530 Highland St,Atlanta,GA
280183,ThinkPad Laptop,1,999.99,2022-09-27 12:34:00,606 Highland St,Austin,TX
280184,AAA Batteries (4-pack),2,2.99,2022-09-17 09:31:00,805 Meadow St,Seattle,WA
280189,Macbook Pro Laptop,1,1700.0,2022-09-30 18:15:00,696 11th St,Seattle,WA
280198,Wired Headphones,1,11.99,2022-09-09 11:12:00,992 Center St,Seattle,WA
280199,27in FHD Monitor,1,149.99,2022-09-09 16:49:00,58 5th St,Seattle,WA
280208,Bose SoundSport Headphones,1,99.99,2022-09-25 22:27:00,289 Madison St,San Francisco,CA
280210,ThinkPad Laptop,1,999.99,2022-09-12 19:18:00,83 West St,Dallas,TX
280226,AA Batteries (4-pack),1,3.84,2022-09-30 19:20:00,160 Highland St,Atlanta,GA
280231,Bose SoundSport Headphones,1,99.99,2022-09-22 15:55:00,257 6th St,Portland,OR
280235,AA Batteries (4-pack),1,3.84,2022-09-20 17:19:00,723 Pine St,Seattle,WA
280241,Apple Airpods Headphones,1,150.0,2022-09-21 13:34:00,799 2nd St,Los Angeles,CA
280246,AA Batteries (4-pack),1,3.84,2022-09-28 11:19:00,498 Elm St,San Francisco,CA
280248,Lightning Charging Cable,2,14.95,2022-09-01 17:15:00,424 Jackson St,Austin,TX
280251,Apple Airpods Headphones,1,150.0,2022-09-12 01:29:00,63 Dogwood St,Los Angeles,CA
280253,Wired Headphones,1,11.99,2022-09-01 10:49:00,945 10th St,Los Angeles,CA
280256,AAA Batteries (4-pack),1,2.99,2022-09-12 13:15:00,231 2nd St,San Francisco,CA
280262,Wired Headphones,2,11.99,2022-09-13 09:26:00,589 Lakeview St,Austin,TX
280270,Wired Headphones,2,11.99,2022-09-28 12:42:00,848 River St,Atlanta,GA
280273,Wired Headphones,2,11.99,2022-09-30 14:51:00,561 North St,San Francisco,CA
280276,27in FHD Monitor,1,149.99,2022-09-13 23:14:00,867 South St,Atlanta,GA
280279,USB-C Charging Cable,1,11.95,2022-09-29 19:40:00,608 Willow St,Boston,MA
280281,USB-C Charging Cable,1,11.95,2022-09-15 16:07:00,797 Willow St,Austin,TX
280285,Bose SoundSport Headphones,1,99.99,2022-09-17 14:14:00,74 Lake St,Seattle,WA
280301,Lightning Charging Cable,1,14.95,2022-09-22 11:47:00,816 Meadow St,San Francisco,CA
280304,Wired Headphones,2,11.99,2022-09-20 13:42:00,319 Dogwood St,San Francisco,CA
280310,Lightning Charging Cable,1,14.95,2022-09-15 17:33:00,187 Sunset St,Los Angeles,CA
280313,Apple Airpods Headphones,1,150.0,2022-09-06 22:59:00,793 Cedar St,Boston,MA
280317,20in Monitor,1,109.99,2022-09-05 13:12:00,467 Lincoln St,Portland,ME
280318,Lightning Charging Cable,2,14.95,2022-09-16 15:46:00,19 Hickory St,Portland,ME
280333,Lightning Charging Cable,1,14.95,2022-09-30 10:27:00,120 Park St,Atlanta,GA
280339,Apple Airpods Headphones,1,150.0,2022-09-13 17:41:00,223 Spruce St,Dallas,TX
280343,iPhone,1,800.0,2022-09-23 22:56:00,81 Lakeview St,Dallas,TX
280347,27in FHD Monitor,1,149.99,2022-09-11 17:20:00,128 Park St,Seattle,WA
280356,Lightning Charging Cable,1,14.95,2022-09-05 22:12:00,37 Sunset St,Dallas,TX
280363,iPhone,1,800.0,2022-09-04 18:32:00,621 1st St,Boston,MA
280368,LG Dryer,1,600.0,2022-09-27 20:06:00,867 Highland St,Seattle,WA
280372,AA Batteries (4-pack),2,3.84,2022-09-11 20:14:00,291 11th St,Portland,ME
280386,Bose SoundSport Headphones,1,99.99,2022-09-04 08:01:00,882 7th St,Portland,ME
280395,Apple Airpods Headphones,1,150.0,2022-09-09 23:43:00,762 1st St,Portland,ME
280398,AA Batteries (4-pack),2,3.84,2022-09-05 20:51:00,612 6th St,San Francisco,CA
280399,AA Batteries (4-pack),4,3.84,2022-09-22 23:38:00,809 Washington St,Atlanta,GA
280400,Google Phone,1,600.0,2022-09-19 10:33:00,625 South St,Seattle,WA
280401,20in Monitor,1,109.99,2022-09-25 11:49:00,742 Lakeview St,Portland,ME
280405,27in 4K Gaming Monitor,1,389.99,2022-09-09 21:46:00,812 Willow St,San Francisco,CA
280407,AAA Batteries (4-pack),4,2.99,2022-09-26 14:02:00,371 Pine St,Atlanta,GA
280414,AA Batteries (4-pack),1,3.84,2022-09-28 08:29:00,771 5th St,Atlanta,GA
280415,AAA Batteries (4-pack),4,2.99,2022-09-28 11:06:00,220 Jefferson St,Portland,ME
280420,ThinkPad Laptop,1,999.99,2022-09-10 21:05:00,102 Cherry St,Atlanta,GA
280423,AA Batteries (4-pack),2,3.84,2022-09-28 11:29:00,493 5th St,Seattle,WA
280425,Google Phone,1,600.0,2022-09-10 21:47:00,399 Chestnut St,Portland,ME
280425,USB-C Charging Cable,2,11.95,2022-09-10 21:47:00,399 Chestnut St,Portland,ME
280446,Apple Airpods Headphones,1,150.0,2022-09-25 15:14:00,822 Dogwood St,San Francisco,CA
280447,Lightning Charging Cable,1,14.95,2022-09-17 22:41:00,669 Dogwood St,Austin,TX
280449,Google Phone,1,600.0,2022-09-19 11:43:00,724 West St,Portland,ME
280454,Apple Airpods Headphones,1,150.0,2022-09-06 12:40:00,144 4th St,San Francisco,CA
280468,USB-C Charging Cable,1,11.95,2022-09-06 06:40:00,868 13th St,Los Angeles,CA
280473,27in FHD Monitor,1,149.99,2022-09-29 15:45:00,15 Hill St,San Francisco,CA
280473,27in FHD Monitor,1,149.99,2022-09-29 15:45:00,15 Hill St,San Francisco,CA
280475,Lightning Charging Cable,2,14.95,2022-09-19 09:39:00,473 1st St,Portland,ME
280476,AA Batteries (4-pack),2,3.84,2022-09-01 22:29:00,703 10th St,Boston,MA
280479,ThinkPad Laptop,1,999.99,2022-09-17 12:13:00,222 14th St,Portland,ME
280484,AA Batteries (4-pack),4,3.84,2022-09-19 18:29:00,975 River St,Dallas,TX
